"Month","Day","Year","station","city","state","weather_type","rating","status","userID"
3,8,2009,"KCEU","Clemson","SC",9,1,"living","N06252"
12,25,2014,"KCEU","Clemson","SC",3,4,"living","N06252"
2,27,2011,"KCEU","Clemson","SC",8,1,"living","N06252"
3,22,2010,"KCEU","Clemson","SC",4,2,"living","N06252"
5,6,2009,"KCEU","Clemson","SC",10,3,"living","N06252"
8,12,2011,"KCEU","Clemson","SC",7,3,"living","N06252"
10,4,2007,"KCEU","Clemson","SC",10,3,"living","N06252"
12,10,2009,"KCEU","Clemson","SC",6,2,"living","N06252"
3,11,2006,"KUUU","Newport","RI",3,1,"traveling","N06252"
7,13,2006,"KDFW","Dallas Ft Worth","TX",9,1,"living","Y84719"
8,21,2010,"KDFW","Dallas Ft Worth","TX",9,1,"living","Y84719"
9,23,2007,"KDFW","Dallas Ft Worth","TX",9,2,"living","Y84719"
5,30,2015,"KDFW","Dallas Ft Worth","TX",7,5,"living","Y84719"
4,22,2015,"KDFW","Dallas Ft Worth","TX",7,4,"living","Y84719"
7,27,2011,"KDFW","Dallas Ft Worth","TX",9,2,"living","Y84719"
6,3,2015,"KDFW","Dallas Ft Worth","TX",9,3,"living","Y84719"
8,8,2010,"KDFW","Dallas Ft Worth","TX",9,4,"living","Y84719"
11,14,2007,"KDFW","Dallas Ft Worth","TX",1,2,"living","Y84719"
9,3,2014,"KDFW","Dallas Ft Worth","TX",7,5,"living","Y84719"
1,18,2013,"KDFW","Dallas Ft Worth","TX",3,1,"living","Y84719"
4,12,2007,"KDFW","Dallas Ft Worth","TX",9,1,"living","Y84719"
3,30,2009,"KDFW","Dallas Ft Worth","TX",1,5,"living","Y84719"
5,4,2014,"KDFW","Dallas Ft Worth","TX",6,1,"living","Y84719"
8,9,2014,"KEGE","Eagle","CO",8,5,"traveling","Y84719"
12,20,2012,"KMCF","Tampa Macdill AFB","FL",7,2,"living","A89743"
10,3,2010,"KMCF","Tampa Macdill AFB","FL",10,5,"living","A89743"
4,21,2010,"KMCF","Tampa Macdill AFB","FL",10,2,"living","A89743"
7,23,2011,"KMCF","Tampa Macdill AFB","FL",7,2,"living","A89743"
4,28,2009,"KMCF","Tampa Macdill AFB","FL",10,2,"living","A89743"
9,30,2011,"KMCF","Tampa Macdill AFB","FL",10,4,"living","A89743"
1,13,2009,"KMCF","Tampa Macdill AFB","FL",5,1,"living","A89743"
5,16,2009,"KMCF","Tampa Macdill AFB","FL",7,2,"living","A89743"
1,14,2012,"KMCF","Tampa Macdill AFB","FL",3,4,"living","A89743"
5,24,2013,"KMCF","Tampa Macdill AFB","FL",10,2,"living","A89743"
3,25,2010,"KMCF","Tampa Macdill AFB","FL",5,4,"living","A89743"
3,11,2010,"KMCF","Tampa Macdill AFB","FL",7,5,"living","A89743"
3,12,2015,"KCGI","Cape Girardeau","MO",5,5,"traveling","A89743"
6,1,2011,"KMFI","Marshfield","WI",1,1,"traveling","A89743"
5,18,2015,"PHJH","Lahaina","HI",7,3,"living","R68747"
9,4,2012,"PHJH","Lahaina","HI",9,5,"living","R68747"
8,29,2009,"PHJH","Lahaina","HI",7,5,"living","R68747"
2,11,2015,"PHJH","Lahaina","HI",9,3,"living","R68747"
5,17,2006,"PHJH","Lahaina","HI",7,1,"living","R68747"
4,14,2009,"PHJH","Lahaina","HI",1,2,"living","R68747"
4,23,2006,"PHJH","Lahaina","HI",7,3,"living","R68747"
8,20,2012,"PHJH","Lahaina","HI",7,1,"living","R68747"
7,21,2008,"PHJH","Lahaina","HI",7,1,"living","R68747"
9,1,2011,"PHJH","Lahaina","HI",7,3,"living","R68747"
8,27,2012,"PHJH","Lahaina","HI",7,2,"living","R68747"
4,6,2011,"PHJH","Lahaina","HI",7,3,"living","R68747"
8,23,2008,"PHJH","Lahaina","HI",7,1,"living","R68747"
8,23,2007,"KBPK","Mountain Home","AR",9,1,"traveling","R68747"
5,12,2010,"KSBP","San Luis Obispo","CA",7,2,"living","X99174"
3,28,2011,"KSBP","San Luis Obispo","CA",5,2,"living","X99174"
3,20,2011,"KSBP","San Luis Obispo","CA",2,4,"living","X99174"
6,5,2015,"KSBP","San Luis Obispo","CA",5,5,"living","X99174"
12,17,2008,"KSBP","San Luis Obispo","CA",4,3,"living","X99174"
1,19,2010,"KSBP","San Luis Obispo","CA",2,5,"living","X99174"
4,30,2009,"KSBP","San Luis Obispo","CA",9,2,"living","X99174"
6,12,2010,"KSBP","San Luis Obispo","CA",8,4,"living","X99174"
12,22,2009,"KSBP","San Luis Obispo","CA",9,5,"living","X99174"
2,5,2009,"KSBP","San Luis Obispo","CA",5,5,"living","X99174"
4,12,2013,"KSBP","San Luis Obispo","CA",5,2,"living","X99174"
4,16,2010,"KSBP","San Luis Obispo","CA",5,2,"living","X99174"
6,25,2007,"KSBP","San Luis Obispo","CA",9,2,"living","X99174"
3,11,2008,"KSBP","San Luis Obispo","CA",9,5,"living","X99174"
8,31,2006,"KCDW","Caldwell","NJ",8,5,"traveling","X99174"
3,11,2010,"KCVN","Clovis","NM",2,1,"traveling","X99174"
9,23,2008,"KCJR","Culpeper","VA",8,1,"living","K12328"
8,21,2006,"KCJR","Culpeper","VA",8,4,"living","K12328"
3,3,2009,"KCJR","Culpeper","VA",3,2,"living","K12328"
5,27,2007,"KCJR","Culpeper","VA",10,5,"living","K12328"
5,5,2014,"KCJR","Culpeper","VA",3,2,"living","K12328"
3,30,2015,"KCJR","Culpeper","VA",3,5,"living","K12328"
4,3,2015,"KCJR","Culpeper","VA",7,2,"living","K12328"
1,20,2009,"KCJR","Culpeper","VA",3,5,"living","K12328"
3,19,2011,"KCJR","Culpeper","VA",3,2,"living","K12328"
2,20,2009,"KCJR","Culpeper","VA",3,3,"living","K12328"
7,23,2008,"KCJR","Culpeper","VA",10,3,"living","K12328"
11,9,2010,"KCJR","Culpeper","VA",9,5,"living","K12328"
11,18,2013,"KCJR","Culpeper","VA",9,2,"living","K12328"
4,27,2010,"KCJR","Culpeper","VA",8,4,"living","K12328"
1,3,2007,"KRUT","Rutland State","VT",3,1,"traveling","K12328"
7,30,2010,"KIFP","Bullhead City","AZ",9,1,"traveling","K12328"
3,26,2009,"KIFP","Bullhead City","AZ",6,1,"traveling","K12328"
1,8,2006,"KBZN","Bozeman","MT",4,1,"living","N79064"
7,20,2012,"KBZN","Bozeman","MT",9,2,"living","N79064"
7,28,2009,"KBZN","Bozeman","MT",9,2,"living","N79064"
7,5,2007,"KBZN","Bozeman","MT",8,2,"living","N79064"
12,10,2006,"KBZN","Bozeman","MT",4,5,"living","N79064"
6,11,2014,"KBZN","Bozeman","MT",8,2,"living","N79064"
8,15,2010,"KBZN","Bozeman","MT",8,4,"living","N79064"
10,14,2008,"KBZN","Bozeman","MT",4,4,"living","N79064"
8,13,2008,"KBZN","Bozeman","MT",8,4,"living","N79064"
6,11,2015,"KBZN","Bozeman","MT",8,3,"living","N79064"
2,9,2012,"KBZN","Bozeman","MT",4,4,"living","N79064"
7,28,2008,"KBZN","Bozeman","MT",9,4,"living","N79064"
8,8,2014,"KBZN","Bozeman","MT",1,2,"living","N79064"
6,18,2007,"KBZN","Bozeman","MT",8,1,"living","N79064"
1,1,2015,"KRQE","Window Rock","AZ",4,1,"traveling","N79064"
5,14,2011,"KRQE","Window Rock","AZ",6,1,"traveling","N79064"
12,29,2014,"KRIL","Rifle","CO",4,4,"living","E88013"
10,24,2015,"KRIL","Rifle","CO",8,1,"living","E88013"
2,26,2014,"KRIL","Rifle","CO",3,4,"living","E88013"
5,16,2012,"KRIL","Rifle","CO",1,4,"living","E88013"
12,13,2012,"KRIL","Rifle","CO",4,1,"living","E88013"
11,8,2012,"KRIL","Rifle","CO",6,4,"living","E88013"
8,4,2011,"KRIL","Rifle","CO",7,1,"living","E88013"
11,24,2015,"KRIL","Rifle","CO",3,5,"living","E88013"
5,1,2013,"KRIL","Rifle","CO",1,1,"living","E88013"
9,8,2011,"KRIL","Rifle","CO",8,4,"living","E88013"
8,19,2010,"KRIL","Rifle","CO",7,5,"living","E88013"
4,28,2013,"KRIL","Rifle","CO",6,2,"living","E88013"
5,12,2015,"KRIL","Rifle","CO",1,4,"living","E88013"
4,26,2010,"KRIL","Rifle","CO",3,5,"living","E88013"
5,28,2010,"KEWB","New Bedford","MA",8,1,"traveling","E88013"
8,22,2010,"KU24","Delta","UT",6,5,"living","D65414"
1,18,2006,"KU24","Delta","UT",1,2,"living","D65414"
10,5,2007,"KU24","Delta","UT",1,2,"living","D65414"
11,29,2010,"KU24","Delta","UT",4,5,"living","D65414"
4,20,2008,"KU24","Delta","UT",1,1,"living","D65414"
4,11,2012,"KU24","Delta","UT",1,3,"living","D65414"
6,9,2009,"KU24","Delta","UT",6,5,"living","D65414"
4,12,2011,"KU24","Delta","UT",3,3,"living","D65414"
4,11,2010,"KU24","Delta","UT",1,1,"living","D65414"
1,20,2008,"KU24","Delta","UT",3,4,"living","D65414"
11,3,2011,"KLBE","Latrobe","PA",8,5,"traveling","D65414"
8,31,2008,"KEXX","Lexington","NC",10,1,"traveling","D65414"
11,8,2012,"KPAO","Palo Alto","CA",8,3,"living","Y76527"
8,21,2007,"KPAO","Palo Alto","CA",10,1,"living","Y76527"
11,10,2010,"KPAO","Palo Alto","CA",5,1,"living","Y76527"
5,11,2008,"KPAO","Palo Alto","CA",9,1,"living","Y76527"
7,9,2011,"KPAO","Palo Alto","CA",9,3,"living","Y76527"
8,29,2011,"KPAO","Palo Alto","CA",10,2,"living","Y76527"
10,20,2007,"KPAO","Palo Alto","CA",9,4,"living","Y76527"
7,3,2006,"KPAO","Palo Alto","CA",10,3,"living","Y76527"
1,7,2012,"KPAO","Palo Alto","CA",3,5,"living","Y76527"
5,23,2011,"KPAO","Palo Alto","CA",9,4,"living","Y76527"
4,7,2006,"KPAO","Palo Alto","CA",8,2,"living","Y76527"
4,4,2012,"KPAO","Palo Alto","CA",9,4,"living","Y76527"
4,3,2011,"KPAO","Palo Alto","CA",3,5,"living","Y76527"
3,5,2007,"KCLI","Clintonville","WI",3,5,"traveling","Y76527"
12,17,2010,"KCLI","Clintonville","WI",4,1,"traveling","Y76527"
11,22,2012,"KASG","Springdale","AR",9,5,"traveling","Y76527"
11,19,2008,"KFFO","Wright-Patt AFB","OH",4,3,"living","H22365"
4,30,2007,"KFFO","Wright-Patt AFB","OH",9,5,"living","H22365"
7,12,2012,"KFFO","Wright-Patt AFB","OH",9,5,"living","H22365"
4,29,2007,"KFFO","Wright-Patt AFB","OH",8,5,"living","H22365"
8,19,2014,"KFFO","Wright-Patt AFB","OH",10,5,"living","H22365"
9,13,2013,"KFFO","Wright-Patt AFB","OH",9,2,"living","H22365"
12,29,2013,"KFFO","Wright-Patt AFB","OH",5,2,"living","H22365"
4,4,2010,"KFFO","Wright-Patt AFB","OH",8,4,"living","H22365"
5,13,2014,"KFFO","Wright-Patt AFB","OH",7,3,"living","H22365"
4,25,2008,"KFFO","Wright-Patt AFB","OH",9,5,"living","H22365"
6,27,2015,"KFFO","Wright-Patt AFB","OH",7,5,"living","H22365"
12,6,2014,"KFFO","Wright-Patt AFB","OH",2,2,"living","H22365"
12,10,2013,"KFFO","Wright-Patt AFB","OH",2,2,"living","H22365"
3,3,2011,"KFFO","Wright-Patt AFB","OH",3,5,"living","H22365"
12,24,2014,"KFFO","Wright-Patt AFB","OH",2,5,"living","H22365"
2,2,2007,"KFFO","Wright-Patt AFB","OH",2,3,"living","H22365"
2,15,2013,"KFFO","Wright-Patt AFB","OH",4,3,"living","H22365"
5,11,2013,"KCIN","Carroll","IA",1,1,"traveling","H22365"
4,3,2010,"KVTA","Newark Heath","OH",1,1,"traveling","H22365"
3,7,2013,"KCIN","Carroll","IA",2,5,"traveling","H22365"
6,8,2008,"KJBR","Jonesboro","AR",7,3,"living","Q74427"
5,25,2008,"KJBR","Jonesboro","AR",7,4,"living","Q74427"
4,6,2008,"KJBR","Jonesboro","AR",5,5,"living","Q74427"
10,5,2008,"KJBR","Jonesboro","AR",8,1,"living","Q74427"
1,5,2014,"KJBR","Jonesboro","AR",2,3,"living","Q74427"
4,29,2012,"KJBR","Jonesboro","AR",7,3,"living","Q74427"
8,31,2006,"KJBR","Jonesboro","AR",10,3,"living","Q74427"
6,13,2007,"KJBR","Jonesboro","AR",9,1,"living","Q74427"
8,11,2010,"KJBR","Jonesboro","AR",10,2,"living","Q74427"
8,19,2015,"KJBR","Jonesboro","AR",10,2,"living","Q74427"
6,23,2015,"KJBR","Jonesboro","AR",7,1,"living","Q74427"
8,31,2008,"KJBR","Jonesboro","AR",10,1,"living","Q74427"
7,30,2011,"KJBR","Jonesboro","AR",10,3,"living","Q74427"
10,11,2006,"KJBR","Jonesboro","AR",7,5,"living","Q74427"
1,26,2011,"KJBR","Jonesboro","AR",4,3,"living","Q74427"
9,4,2009,"KJBR","Jonesboro","AR",10,5,"living","Q74427"
9,14,2008,"KJBR","Jonesboro","AR",1,1,"living","Q74427"
10,29,2012,"KPRB","Paso Robles","CA",1,5,"traveling","Q74427"
12,28,2008,"KPRB","Paso Robles","CA",3,1,"traveling","Q74427"
9,28,2013,"KPRB","Paso Robles","CA",1,1,"traveling","Q74427"
6,1,2011,"KEGE","Eagle","CO",3,4,"living","G82258"
11,9,2012,"KEGE","Eagle","CO",1,3,"living","G82258"
4,29,2011,"KEGE","Eagle","CO",2,5,"living","G82258"
2,19,2006,"KEGE","Eagle","CO",4,5,"living","G82258"
5,30,2014,"PAEG","Eagle","AK",8,2,"living","G82258"
10,1,2006,"PAEG","Eagle","AK",4,4,"living","G82258"
7,25,2014,"KEGE","Eagle","CO",9,2,"living","G82258"
3,23,2014,"KEGE","Eagle","CO",3,2,"living","G82258"
10,27,2010,"KEGE","Eagle","CO",4,2,"living","G82258"
10,4,2006,"PAEG","Eagle","AK",4,4,"living","G82258"
6,25,2013,"KEGE","Eagle","CO",6,4,"living","G82258"
11,5,2015,"PAEG","Eagle","AK",3,3,"living","G82258"
4,25,2012,"KEGE","Eagle","CO",6,4,"living","G82258"
3,29,2013,"KEGE","Eagle","CO",3,5,"living","G82258"
1,28,2010,"KYNG","Youngstown","OH",1,5,"traveling","G82258"
4,1,2007,"KSMX","Santa Maria","CA",9,3,"living","N05845"
8,4,2015,"KSMX","Santa Maria","CA",7,3,"living","N05845"
11,8,2013,"KSMX","Santa Maria","CA",8,5,"living","N05845"
4,15,2011,"KSMX","Santa Maria","CA",9,4,"living","N05845"
11,1,2006,"KSMX","Santa Maria","CA",8,4,"living","N05845"
10,10,2008,"KSMX","Santa Maria","CA",1,1,"living","N05845"
2,20,2009,"KSMX","Santa Maria","CA",2,3,"living","N05845"
6,8,2006,"KSMX","Santa Maria","CA",5,4,"living","N05845"
5,19,2013,"KOTM","Ottumwa","IA",7,1,"traveling","N05845"
11,22,2010,"KAOH","Lima","OH",7,5,"traveling","N05845"
9,1,2009,"KMAF","Midland","TX",9,5,"traveling","N05845"
4,8,2012,"KBAZ","New Braunfels","TX",10,1,"living","R79355"
10,28,2007,"KBAZ","New Braunfels","TX",9,3,"living","R79355"
4,9,2014,"KBAZ","New Braunfels","TX",9,5,"living","R79355"
6,11,2006,"KBAZ","New Braunfels","TX",9,4,"living","R79355"
6,1,2007,"KBAZ","New Braunfels","TX",10,4,"living","R79355"
10,12,2013,"KBAZ","New Braunfels","TX",10,2,"living","R79355"
1,6,2007,"KBAZ","New Braunfels","TX",2,4,"living","R79355"
12,25,2009,"KBAZ","New Braunfels","TX",3,3,"living","R79355"
1,30,2011,"KBAZ","New Braunfels","TX",10,3,"living","R79355"
11,4,2008,"KBAZ","New Braunfels","TX",10,3,"living","R79355"
4,22,2010,"KBAZ","New Braunfels","TX",7,4,"living","R79355"
5,30,2012,"KBAZ","New Braunfels","TX",10,3,"living","R79355"
5,16,2009,"KBAZ","New Braunfels","TX",7,5,"living","R79355"
6,27,2011,"KCBG","Cambridge","MN",9,1,"traveling","R79355"
2,5,2009,"KNRS","Imperial Beach","CA",8,5,"living","A72545"
4,23,2009,"KNRS","Imperial Beach","CA",8,2,"living","A72545"
3,12,2012,"KNRS","Imperial Beach","CA",8,2,"living","A72545"
10,26,2006,"KNRS","Imperial Beach","CA",6,5,"living","A72545"
12,8,2010,"KNRS","Imperial Beach","CA",8,4,"living","A72545"
2,27,2015,"KNRS","Imperial Beach","CA",5,3,"living","A72545"
1,22,2010,"KNRS","Imperial Beach","CA",1,1,"living","A72545"
5,17,2013,"KNRS","Imperial Beach","CA",10,1,"living","A72545"
4,5,2006,"KNRS","Imperial Beach","CA",7,1,"living","A72545"
11,6,2011,"KNRS","Imperial Beach","CA",8,1,"living","A72545"
6,4,2009,"KNSI","San Nicolas Island","CA",5,5,"traveling","A72545"
8,7,2014,"KCVN","Clovis","NM",9,4,"living","D57333"
9,1,2011,"KCVN","Clovis","NM",6,1,"living","D57333"
12,30,2009,"KCVN","Clovis","NM",1,2,"living","D57333"
3,15,2009,"KCVN","Clovis","NM",1,1,"living","D57333"
10,26,2011,"KCVN","Clovis","NM",1,5,"living","D57333"
1,12,2012,"KCVN","Clovis","NM",1,2,"living","D57333"
10,12,2015,"KCVN","Clovis","NM",1,1,"living","D57333"
6,20,2013,"KCVN","Clovis","NM",1,4,"living","D57333"
7,21,2007,"KCVN","Clovis","NM",10,5,"living","D57333"
4,4,2013,"KCVN","Clovis","NM",3,1,"living","D57333"
5,4,2014,"KCVN","Clovis","NM",6,5,"living","D57333"
5,3,2009,"K1B7","Venice","LA",7,5,"traveling","D57333"
8,25,2012,"KMLF","Milford","UT",9,5,"traveling","D57333"
12,24,2014,"KMLF","Milford","UT",1,5,"traveling","D57333"
10,31,2013,"K1B7","Venice","LA",7,3,"living","I94658"
5,25,2009,"K1B7","Venice","LA",7,4,"living","I94658"
2,4,2009,"K1B7","Venice","LA",3,5,"living","I94658"
4,7,2009,"K1B7","Venice","LA",1,5,"living","I94658"
3,7,2009,"K1B7","Venice","LA",5,5,"living","I94658"
2,25,2007,"K1B7","Venice","LA",8,4,"living","I94658"
1,6,2014,"K1B7","Venice","LA",1,4,"living","I94658"
7,27,2007,"K1B7","Venice","LA",7,3,"living","I94658"
12,22,2013,"K1B7","Venice","LA",7,4,"living","I94658"
2,5,2006,"KDAN","Danville","VA",1,1,"traveling","I94658"
10,28,2007,"KPHL","Philadelphia","PA",1,5,"traveling","I94658"
12,7,2010,"KDAN","Danville","VA",3,5,"traveling","I94658"
2,28,2014,"KADH","Ada","OK",2,3,"living","W90507"
6,27,2010,"KADH","Ada","OK",9,2,"living","W90507"
6,21,2008,"KADH","Ada","OK",10,1,"living","W90507"
6,10,2006,"KADH","Ada","OK",9,1,"living","W90507"
1,19,2013,"KADH","Ada","OK",8,5,"living","W90507"
4,11,2006,"KADH","Ada","OK",1,5,"living","W90507"
11,16,2007,"KADH","Ada","OK",3,5,"living","W90507"
7,20,2008,"KADH","Ada","OK",8,4,"living","W90507"
1,1,2014,"KADH","Ada","OK",2,4,"living","W90507"
4,14,2006,"KADH","Ada","OK",9,4,"living","W90507"
3,18,2009,"KADH","Ada","OK",9,4,"living","W90507"
2,19,2013,"KADH","Ada","OK",4,1,"living","W90507"
6,7,2006,"KADH","Ada","OK",10,4,"living","W90507"
12,14,2014,"KADH","Ada","OK",7,4,"living","W90507"
9,29,2008,"KADH","Ada","OK",8,2,"living","W90507"
6,16,2013,"KADH","Ada","OK",10,3,"living","W90507"
2,15,2008,"KADH","Ada","OK",2,2,"living","W90507"
11,15,2015,"KOVE","Oroville","CA",2,1,"traveling","W90507"
12,28,2006,"KBIH","Bishop","CA",1,1,"traveling","W90507"
10,1,2009,"PANV","Anvik","AK",4,2,"living","O48980"
6,19,2013,"PANV","Anvik","AK",1,5,"living","O48980"
9,30,2014,"PANV","Anvik","AK",4,2,"living","O48980"
12,17,2013,"PANV","Anvik","AK",4,2,"living","O48980"
6,12,2012,"PANV","Anvik","AK",5,2,"living","O48980"
10,30,2006,"PANV","Anvik","AK",4,2,"living","O48980"
8,22,2012,"PANV","Anvik","AK",5,2,"living","O48980"
8,6,2013,"PANV","Anvik","AK",5,1,"living","O48980"
5,26,2013,"PANV","Anvik","AK",8,4,"living","O48980"
7,18,2006,"PANV","Anvik","AK",8,5,"living","O48980"
10,24,2015,"PANV","Anvik","AK",2,5,"living","O48980"
11,8,2014,"PANV","Anvik","AK",2,3,"living","O48980"
6,9,2012,"PANV","Anvik","AK",5,3,"living","O48980"
5,26,2013,"KALM","Alamogordo","NM",6,1,"traveling","O48980"
1,24,2015,"KLNP","Wise","VA",4,1,"traveling","O48980"
12,11,2011,"KMFD","Mansfield","OH",4,1,"living","G96400"
7,11,2012,"KMFD","Mansfield","OH",8,1,"living","G96400"
11,22,2010,"KMFD","Mansfield","OH",1,5,"living","G96400"
3,10,2014,"KMFD","Mansfield","OH",1,2,"living","G96400"
3,18,2008,"KMFD","Mansfield","OH",2,2,"living","G96400"
11,30,2014,"KMFD","Mansfield","OH",2,4,"living","G96400"
5,13,2006,"KMFD","Mansfield","OH",5,4,"living","G96400"
12,5,2007,"KMFD","Mansfield","OH",4,1,"living","G96400"
12,30,2009,"KOTH","North Bend","OR",5,5,"traveling","G96400"
11,19,2011,"KBVO","Bartlesville","OK",1,5,"traveling","G96400"
11,14,2008,"KBIX","Biloxi","MS",10,4,"living","G51286"
11,6,2006,"KBIX","Biloxi","MS",7,4,"living","G51286"
8,16,2014,"KBIX","Biloxi","MS",10,3,"living","G51286"
6,11,2006,"KBIX","Biloxi","MS",10,2,"living","G51286"
6,25,2013,"KBIX","Biloxi","MS",10,4,"living","G51286"
10,22,2007,"KBIX","Biloxi","MS",7,5,"living","G51286"
9,5,2012,"KBIX","Biloxi","MS",7,3,"living","G51286"
5,9,2006,"KBIX","Biloxi","MS",10,5,"living","G51286"
9,7,2007,"KBIX","Biloxi","MS",7,2,"living","G51286"
4,17,2008,"KBIX","Biloxi","MS",8,3,"living","G51286"
1,14,2006,"KBIX","Biloxi","MS",6,4,"living","G51286"
7,15,2012,"KBIX","Biloxi","MS",7,4,"living","G51286"
4,26,2007,"KBIX","Biloxi","MS",7,1,"living","G51286"
1,21,2011,"KBIX","Biloxi","MS",3,2,"living","G51286"
5,22,2008,"KBIX","Biloxi","MS",10,4,"living","G51286"
7,21,2015,"KCQM","Cook","MN",8,5,"traveling","G51286"
8,26,2007,"KCQM","Cook","MN",5,1,"traveling","G51286"
7,24,2013,"KCQM","Cook","MN",8,5,"traveling","G51286"
5,9,2006,"KSWF","Newburgh","NY",3,5,"living","K77789"
5,6,2014,"KSWF","Newburgh","NY",3,5,"living","K77789"
5,2,2014,"KSWF","Newburgh","NY",9,3,"living","K77789"
9,20,2013,"KSWF","Newburgh","NY",8,2,"living","K77789"
2,23,2010,"KSWF","Newburgh","NY",2,1,"living","K77789"
10,5,2010,"KSWF","Newburgh","NY",5,1,"living","K77789"
12,19,2015,"KSWF","Newburgh","NY",2,1,"living","K77789"
5,15,2007,"KSWF","Newburgh","NY",9,3,"living","K77789"
6,27,2007,"KSWF","Newburgh","NY",7,1,"living","K77789"
3,6,2013,"KSWF","Newburgh","NY",2,5,"living","K77789"
5,6,2007,"KSWF","Newburgh","NY",3,2,"living","K77789"
7,12,2013,"KSWF","Newburgh","NY",7,3,"living","K77789"
12,5,2008,"KILG","Wilmington","DE",3,1,"traveling","K77789"
1,23,2009,"KLRF","Little Rock AFB","AR",8,5,"living","K92700"
10,13,2009,"KLRF","Little Rock AFB","AR",5,3,"living","K92700"
3,2,2008,"KLRF","Little Rock AFB","AR",7,2,"living","K92700"
12,5,2011,"KLRF","Little Rock AFB","AR",5,2,"living","K92700"
3,21,2007,"KLRF","Little Rock AFB","AR",8,3,"living","K92700"
2,25,2013,"KLRF","Little Rock AFB","AR",2,1,"living","K92700"
2,27,2010,"KLRF","Little Rock AFB","AR",3,4,"living","K92700"
2,1,2015,"KLRF","Little Rock AFB","AR",2,3,"living","K92700"
1,4,2014,"KLRF","Little Rock AFB","AR",4,4,"living","K92700"
5,10,2009,"KLRF","Little Rock AFB","AR",5,3,"living","K92700"
1,17,2012,"KLRF","Little Rock AFB","AR",9,5,"living","K92700"
9,6,2011,"KLRF","Little Rock AFB","AR",8,5,"living","K92700"
2,26,2010,"KBML","Berlin","NH",2,5,"traveling","K92700"
1,13,2014,"KBML","Berlin","NH",4,1,"traveling","K92700"
5,27,2006,"KBIX","Biloxi","MS",10,5,"living","A82466"
6,5,2007,"KBIX","Biloxi","MS",10,1,"living","A82466"
1,17,2006,"KBIX","Biloxi","MS",5,2,"living","A82466"
10,19,2012,"KBIX","Biloxi","MS",8,1,"living","A82466"
7,18,2014,"KBIX","Biloxi","MS",10,2,"living","A82466"
4,20,2009,"KBIX","Biloxi","MS",8,5,"living","A82466"
12,14,2008,"KBIX","Biloxi","MS",5,2,"living","A82466"
8,25,2014,"KBIX","Biloxi","MS",10,4,"living","A82466"
10,30,2012,"KBIX","Biloxi","MS",3,2,"living","A82466"
6,4,2007,"KBIX","Biloxi","MS",7,1,"living","A82466"
2,24,2015,"KAEG","Albuquerque Double Eagle","NM",4,1,"traveling","A82466"
4,26,2010,"KVDF","Tampa Vandenberg","FL",7,1,"traveling","A82466"
7,10,2006,"KEWB","New Bedford","MA",10,1,"traveling","A82466"
9,22,2012,"KIOW","Iowa City","IA",2,3,"living","T56133"
9,7,2010,"KIOW","Iowa City","IA",1,1,"living","T56133"
5,4,2010,"KIOW","Iowa City","IA",1,2,"living","T56133"
8,28,2010,"KIOW","Iowa City","IA",10,4,"living","T56133"
6,12,2010,"KIOW","Iowa City","IA",7,2,"living","T56133"
12,12,2010,"KIOW","Iowa City","IA",2,5,"living","T56133"
2,24,2009,"KIOW","Iowa City","IA",3,2,"living","T56133"
5,15,2009,"KIOW","Iowa City","IA",2,3,"living","T56133"
8,8,2012,"KIOW","Iowa City","IA",7,1,"living","T56133"
8,25,2015,"KIOW","Iowa City","IA",9,4,"living","T56133"
12,15,2012,"KIOW","Iowa City","IA",5,1,"living","T56133"
9,13,2015,"KIOW","Iowa City","IA",8,4,"living","T56133"
6,20,2006,"KIOW","Iowa City","IA",7,1,"living","T56133"
1,13,2010,"KIOW","Iowa City","IA",4,3,"living","T56133"
11,23,2012,"KIOW","Iowa City","IA",1,1,"living","T56133"
3,28,2011,"KIOW","Iowa City","IA",3,2,"living","T56133"
8,24,2013,"KIOW","Iowa City","IA",10,5,"living","T56133"
9,19,2010,"KHTS","Huntington","WV",8,5,"traveling","T56133"
5,16,2010,"KTYR","Tyler","TX",10,2,"living","M73532"
10,16,2007,"KTYR","Tyler","TX",10,3,"living","M73532"
9,9,2015,"KTYR","Tyler","TX",10,4,"living","M73532"
8,9,2012,"KTYR","Tyler","TX",10,2,"living","M73532"
10,22,2008,"KTYR","Tyler","TX",7,1,"living","M73532"
1,30,2013,"KTYR","Tyler","TX",1,5,"living","M73532"
8,12,2006,"KTYR","Tyler","TX",9,1,"living","M73532"
12,6,2010,"KTYR","Tyler","TX",3,3,"living","M73532"
